,title,place,communityName,unit_price,total_price,room,area
244,新中式精装  南北通透4房2卫  买来可拎包入住,龙华区,金亨利首府,102897.0,920.0,4室2厅,89.41平米
245,世纪春城八号公寓 1室1厅 146万,龙华区,世纪春城八号公寓,49308.0,146.0,1室1厅,29.61平米
246,玖龙玺精装四房，高楼层，户型通透.,龙华区,龙光玖龙玺南区,82807.0,720.0,4室2厅,86.95平米
247,带装修二房，满二年，没住过，看房有钥匙，业主诚售。,龙华区,卓能雅苑,51647.0,389.0,2室2厅,75.32平米
248,溪山四房  满五年红本看水库看山 带双阳台 视野开阔,龙华区,溪山,53659.0,660.0,4室2厅,123平米
249,万家灯火  业主诚心出售  小区花园中间  满五年税少,龙华区,万家灯火,41805.0,378.0,3室1厅,90.42平米
250,梅林关口朝南视野好，居家精装三房，满五年红本在手,龙华区,万家灯火,44317.0,340.0,3室2厅,76.72平米
251,世纪春城三期7号地 1室1厅 210万,龙华区,世纪春城三期7号地,52084.0,210.0,1室1厅,40.32平米
252,新华城 2室2厅 360万,龙华区,新华城,48538.0,360.0,2室2厅,74.17平米
253,三层大复式，满五年唯一，通透户型格局好，位置安静,龙华区,城投七里香榭,135607.0,1050.0,4室2厅,77.43平米
254,"圣莫丽斯B区洋房,三层带天台花园,位置安静.",龙华区,圣莫丽斯花园B区,109691.0,3080.0,6室2厅,280.79平米
255,日出印象一期 顶楼复式3房 带私家露天花园,龙华区,日出印象一期,75767.0,650.0,3室2厅,85.79平米
256,顶层大跃层，楼顶大露台，三代人居住都宽敞,龙华区,城投七里香榭,154010.0,1600.0,8室3厅,103.89平米
257,精装临湖大复式 视野采光好 南北通透 满五红本,龙华区,星河丹堤,99200.0,2950.0,6室2厅,297.38平米
258,水榭5期顶楼复式，珍藏尊贵墅级大户,龙华区,莱蒙水榭春天5期,123381.0,3980.0,6室3厅,322.58平米
259,水榭春天三房，西南向正出阳台，中间楼层采光通风俱佳,龙华区,莱蒙水榭春天二期,77082.0,675.0,3室2厅,87.57平米
260,毛坯价 这里圆你设计梦 高楼层复式 俯瞰整个小区花园,龙华区,绿景香颂,66200.0,708.0,4室2厅,106.95平米
261,莱蒙水榭春天5期 3室1厅 800万,龙华区,莱蒙水榭春天5期,91544.0,800.0,3室1厅,87.39平米
262,楼层好，视野开阔，双阳台，精装修，配套齐全,龙华区,绿景公馆1866北区,71505.0,880.0,3室2厅,123.07平米
263,民乐地铁口楼盘可改2房，满五唯一,龙华区,书香门第上河坊,67592.0,380.0,1室1厅,56.22平米
264,名苑朝南标准两房，满两年红本，朝南看小区，安静舒适,龙华区,书香门第名苑,67920.0,448.0,2室2厅,65.96平米
265,百万精装四房 南北通透客厅正出阳台看园景 位置安静,龙华区,莱蒙水榭春天二期,63953.0,900.0,4室2厅,140.73平米
266,龙华绿景公馆1866南区222平精准大户型出售,龙华区,绿景公馆1866南区,89546.0,1988.0,6室2厅,222.01平米
267,中航天逸 4室2厅 960万,龙华区,中航天逸,71701.0,960.0,4室2厅,133.89平米
268,金地梅陇镇大三房，满五年少量欠款，诚心出售，可谈。,龙华区,金地梅陇镇二期,53662.0,628.0,3室2厅,117.03平米
269,方正三房，厅出大阳台朝南，满二年，看房有钥匙。,龙华区,卓能雅苑,61532.0,675.0,3室2厅,109.7平米
270,丰润花园别墅出售，100平米花园，上下3层，带独立车位,龙华区,丰润花园,56578.0,1200.0,6室2厅,212.1平米
271,"圣莫丽斯花园,精装四房,户型通透,位置安静,厅出阳台.",龙华区,圣莫丽斯花园C区,105438.0,1850.0,4室2厅,175.46平米
272,星河丹堤 3室2厅 1200万,龙华区,星河丹堤,64617.0,1200.0,3室2厅,185.71平米
273,溪山4栋，朝南向，户型方正，视野开阔，看丰泽湖,龙华区,溪山,59499.0,850.0,4室2厅,142.86平米
274,户型方正，客厅出阳台，南向，楼层高，采光视野好,龙华区,金地梅陇镇四期,50769.0,390.0,2室2厅,76.82平米
275,紧凑型四房，刚需换房一次性到位。,龙华区,金亨利首府,98589.0,880.0,4室2厅,89.26平米
276,房子装修好户型方正客厅出阳台看山体公园,龙华区,鸿荣源熙园山院,105264.0,1880.0,4室2厅,178.6平米
277,丰泽湖山庄复式五房 空间大 采光不错,龙华区,丰泽湖山庄,42240.0,980.0,5室1厅,232.01平米
278,万科金域华府 2室2厅 596万,龙华区,万科金域华府,70019.0,596.0,2室2厅,85.12平米
279,书香门第名苑 3室1厅 598万,龙华区,书香门第名苑,68902.0,598.0,3室1厅,86.79平米
280,金地梅陇镇一期 3室2厅 640万,龙华区,金地梅陇镇一期,55949.0,640.0,3室2厅,114.39平米
281,顶楼复试，带天台花园，户型方正，南北通透，,龙华区,滢水山庄二区,34269.0,530.0,4室2厅,154.66平米
282,金地梅陇镇居家三房，满五年红本在手，户型方正,龙华区,金地梅陇镇三期,50447.0,458.0,3室2厅,90.79平米
283,业主诚心出售，一手业主满五唯一，东南向看花园,龙华区,绿景公馆1866北区,77370.0,480.0,2室1厅,62.04平米
284,花香满园，居家带独立私人小院，满5年税费低。,龙华区,日出印象一期,47790.0,508.0,3室2厅,106.3平米
285,东南向看小区花园，赠送大，精装，满两年,龙华区,城投七里香榭,58500.0,435.0,2室1厅,74.36平米
286,万科金域华府高楼层精装修3房.,龙华区,万科金域华府,78652.0,700.0,3室2厅,89平米
287,红本在手，保养良好，高层通风采光视野佳,龙华区,莱蒙水榭春天5期,93024.0,660.0,2室2厅,70.95平米
288,锦绣江南四期 3室1厅 430万,龙华区,锦绣江南四期,49059.0,430.0,3室1厅,87.65平米
289,满二红本，无赎楼环节，位置安静比楼上同户型便宜10万,龙华区,绿景公馆1866北区,72534.0,450.0,2室2厅,62.04平米
290,圣莫丽斯花园B区 8室4厅 2900万,龙华区,圣莫丽斯花园B区,105325.0,2900.0,8室4厅,275.34平米
291,玖龙玺 深圳北商圈 精装四房 拎包入住,龙华区,龙光玖龙玺北区,89097.0,800.0,4室2厅,89.79平米
292,诚心出售  少有三房户型 位置安静,龙华区,绿景公馆1866南区,73873.0,650.0,3室2厅,87.99平米
293,深圳北 低总价电梯3房，小区新户型方正 可改4房,龙华区,卓能雅苑,48301.0,520.0,3室2厅,107.66平米
294,龙光玖龙玺 智能精装 全新四房 看房方便,龙华区,龙光玖龙玺北区,81227.0,710.0,4室2厅,87.41平米
295,满二年，朝南通透户型，中间楼层，采光通风好。,龙华区,卓能雅苑,56190.0,630.0,3室2厅,112.12平米
296,世纪春城居家三房，带一个大花园，装修保养好,龙华区,世纪春城一期,63548.0,580.0,3室2厅,91.27平米
297,世纪春城刚需小一房 业主诚心出售,龙华区,世纪春城八号公寓,52348.0,155.0,1室0厅,29.61平米
298,金地梅陇镇二期精装两房，位置安静。,龙华区,金地梅陇镇二期,55991.0,415.0,2室2厅,74.12平米
299,城投七里香榭 2室2厅 468万,龙华区,城投七里香榭,63743.0,468.0,2室2厅,73.42平米
300,苹果园 1室1厅 195万,龙华区,苹果园,47239.0,195.0,1室1厅,41.28平米
301,春城四期稀有客厅出阳台两房，业主诚心急卖，总价低！,龙华区,世纪春城四期,54295.0,390.0,2室2厅,71.83平米
302,莱蒙水榭春天三期 4室2厅 770万,龙华区,莱蒙水榭春天三期,65288.0,770.0,4室2厅,117.94平米
303,世纪春城四期超大四房 南北通 高层 视野无遮挡 满五年,龙华区,世纪春城四期,47968.0,610.0,4室2厅,127.17平米
304,书香门第上河坊 1室0厅 280万,龙华区,书香门第上河坊,72521.0,280.0,1室0厅,38.61平米
305,书香门第名苑 3室2厅 550万,龙华区,书香门第名苑,56301.0,550.0,3室2厅,97.69平米
306,中航阳光新苑 3室2厅 480万,龙华区,中航阳光新苑,58853.0,480.0,3室2厅,81.56平米
307,精装修新房，可拎包入住，出门上地铁，配套齐全,龙华区,华业玫瑰四季馨园二期,70499.0,628.0,3室2厅,89.08平米
308,圣莫里斯花园C区 全新装修大3房 朝花园看湖景,龙华区,圣莫丽斯花园C区,96230.0,1600.0,3室2厅,166.27平米
309,星河丹堤 5室2厅 1380万,龙华区,星河丹堤,94301.0,1380.0,5室2厅,146.34平米
310,客厅出阳台，朝南看花园，位置安静，精装三房,龙华区,莱蒙水榭春天一期,75076.0,650.0,3室2厅,86.58平米
311,精装三房通透户型，安静看花园采光充足明厨明卫,龙华区,莱蒙水榭春天A区6期,91565.0,800.0,3室2厅,87.37平米
312,书香门第上河坊 2室1厅 380万,龙华区,书香门第上河坊,74671.0,380.0,2室1厅,50.89平米
313,锦绣江南四期 4室2厅 698万,龙华区,锦绣江南四期,55943.0,698.0,4室2厅,124.77平米
314,绿景公馆1866南区222平毛坯出售,龙华区,绿景公馆1866南区,90087.0,2000.0,6室2厅,222.01平米
315,锦绣江南三期 3室2厅 560万,龙华区,锦绣江南三期,47991.0,560.0,3室2厅,116.69平米
316,白石龙地铁口，中航大三房，朝花园安静，中楼层,龙华区,中航阳光新苑,74122.0,700.0,3室1厅,94.44平米
317,民乐地铁口，书香门第上河坊两房一厅,龙华区,书香门第上河坊,71499.0,365.0,2室1厅,51.05平米
318,有车位 满五年红本 户型改动佳 南北通透保养好 位置好,龙华区,锦绣江南三期,51520.0,700.0,4室2厅,135.87平米
319,此房房本满两年，户型方正，下楼就是小区花园,龙华区,世纪春城三期,58970.0,570.0,3室2厅,96.66平米
320,滢水山庄二区 3室2厅 430万,龙华区,滢水山庄二区,43878.0,430.0,3室2厅,98平米
321,万家灯火 2室2厅 210万,龙华区,万家灯火,52553.0,210.0,2室2厅,39.96平米
322,果园精装修一房一厅  满两年税费少,龙华区,苹果园,46480.0,200.0,1室1厅,43.03平米
323,莱蒙水榭春天5期 3室2厅 760万,龙华区,莱蒙水榭春天5期,79950.0,760.0,3室2厅,95.06平米
324,万家灯火上下两层复试，得房率高，空间大，居住舒适,龙华区,万家灯火,43611.0,560.0,5室2厅,128.41平米
325,中航带露台3房 免个税红本在手 距离白石龙地铁站100米,龙华区,中航阳光新苑,72340.0,590.0,3室2厅,81.56平米
326,苹果园高楼层看花园，满五年唯一税费少，可改小两房,龙华区,苹果园,45392.0,195.0,1室1厅,42.96平米
327,华业玫瑰四季二期，精装一房，居家好房子,龙华区,华业玫瑰四季馨园二期,69383.0,310.0,1室1厅,44.68平米
328,民乐地铁口 上河坊精装修两房 满五年红本在手 高楼层,龙华区,书香门第上河坊,68742.0,360.0,2室1厅,52.37平米
329,中航阳光新苑，通透四房，看房方便,龙华区,中航阳光新苑,62400.0,700.0,4室2厅,112.18平米
330,世纪春城二期 大四房 南北通透 满五年 精装有红本,龙华区,世纪春城二期,44296.0,570.0,4室2厅,128.68平米
331,溪山4栋，朝南向，户型方正，视野开阔，看丰泽湖,龙华区,溪山,59499.0,850.0,4室2厅,142.86平米
332,万科金域华府精装修3加1房，户型方正。,龙华区,万科金域华府,75273.0,670.0,3室2厅,89.01平米
333,锦绣江南二期 3室2厅 500万,龙华区,锦绣江南二期,48445.0,500.0,3室2厅,103.21平米
334,复试四房 6米挑高客厅 百变空间 可改5房,龙华区,世纪春城四期,58390.0,680.0,4室2厅,116.46平米
335,世纪春城三期安静位置三房，诚心出售，赠送面积大,龙华区,世纪春城三期,52181.0,560.0,4室2厅,107.32平米
336,锦绣江南三期 4室2厅 620万,龙华区,锦绣江南三期,45535.0,620.0,4室2厅,136.16平米
337,精装修 明厨明卫 位置安静 看花园景观！,龙华区,世纪春城四期,54788.0,460.0,2室2厅,83.96平米
338,精装大四房，看花园安静，业主诚心出售,龙华区,阳光新境园,51138.0,780.0,4室2厅,152.53平米
339,苹果园经典户型1房1厅，楼层好位置安静,龙华区,苹果园,45595.0,192.0,1室1厅,42.11平米
340,满两年、户型方正，少有正朝南户型,龙华区,绿景公馆1866南区,72416.0,650.0,3室2厅,89.76平米
341,水榭春天 满五唯一红本在手，顶楼单证大户型，毛坯,龙华区,莱蒙水榭春天二期,73949.0,1700.0,8室2厅,229.89平米
342,中航阳光新苑，安静三房，看房方便,龙华区,中航阳光新苑,62531.0,510.0,3室2厅,81.56平米
343,苹果园精装小户型，红本在手，不用赎楼， 业主诚售.,龙华区,苹果园,43685.0,138.0,1室0厅,31.59平米
344,"金地梅陇镇三期、全明户型、南北对流,横厅5米大开间。",龙华区,金地梅陇镇三期,53611.0,470.0,3室1厅,87.67平米
345,绿景公馆1866北区方正三房诚心出售,龙华区,绿景公馆1866北区,73513.0,650.0,3室1厅,88.42平米
346,莱蒙水榭春天5期 3室2厅 760万,龙华区,莱蒙水榭春天5期,85779.0,760.0,3室2厅,88.6平米
347,城投七里香榭 3室1厅 630万,龙华区,城投七里香榭,64949.0,630.0,3室1厅,97平米
348,地铁口物业。东南向。厅出阳台看小区花园精装两房。,龙华区,华业玫瑰四季馨园二期,69346.0,535.0,2室2厅,77.15平米
349,万家灯火 3室2厅 340万,龙华区,万家灯火,44998.0,340.0,3室2厅,75.56平米
350,万科二期，南北双阳台，赠送面积大,龙华区,万科金域华府,91571.0,780.0,3室2厅,85.18平米
351,万家灯火 2室2厅 310万,龙华区,万家灯火,47722.0,310.0,2室2厅,64.96平米
352,世纪春城一期三房、楼层好、满五本。,龙华区,世纪春城一期,49971.0,510.0,3室2厅,102.06平米
353,三期南北通 客厅面朝小区 满五年 红本在手 看房方便,龙华区,金地梅陇镇三期,51641.0,565.0,3室2厅,109.41平米
354,满五年精装两房 视野好 中间位置,龙华区,金地梅陇镇二期,55991.0,415.0,2室2厅,74.12平米
355,1866北区三梯两户大五房南北通透精装修,龙华区,绿景公馆1866北区,89435.0,1980.0,5室2厅,221.39平米
356,世纪春城三期7号地 2室1厅 230万,龙华区,世纪春城三期7号地,60831.0,230.0,2室1厅,37.81平米
357,莱蒙水榭春天二期 4室2厅 920万,龙华区,莱蒙水榭春天二期,65365.0,920.0,4室2厅,140.75平米
358,风和日丽 3室1厅 420万,龙华区,风和日丽,40254.0,420.0,3室1厅,104.34平米
359,金地梅陇镇二期 2室2厅 480万,龙华区,金地梅陇镇二期,60317.0,480.0,2室2厅,79.58平米
360,户型好，三阳台，装修保养好，看花园，安静。,龙华区,世纪春城四期,50278.0,570.0,3室2厅,113.37平米
361,苹果园 1室1厅 200万,龙华区,苹果园,48217.0,200.0,1室1厅,41.48平米
362,世纪春城三期 3室2厅 620万,龙华区,世纪春城三期,57191.0,620.0,3室2厅,108.41平米
363,世纪春城四期 4室2厅 730万,龙华区,世纪春城四期,52311.0,730.0,4室2厅,139.55平米
364,世纪春城四期 6室3厅 2500万,龙华区,世纪春城四期,72755.0,2500.0,6室3厅,343.62平米
365,卓能雅苑 3室1厅 650万,龙华区,卓能雅苑,58491.0,650.0,3室1厅,111.13平米
366,城投七里香榭 4室2厅 1380万,龙华区,城投七里香榭,163508.0,1380.0,4室2厅,84.4平米
367,金地梅陇镇三期 3室2厅 470万,龙华区,金地梅陇镇三期,54011.0,470.0,3室2厅,87.02平米
368,风和日丽 2室1厅 300万,龙华区,风和日丽,42201.0,300.0,2室1厅,71.09平米
369,精装自住，安静位置，中间层，南北通透，,龙华区,城投七里香榭,60685.0,800.0,4室2厅,131.83平米
370,此房满两年，南北通透户型，楼层好，视野开阔。,龙华区,龙光玖龙玺北区,89351.0,1230.0,5室2厅,137.66平米
371,"圣莫丽斯,高层洋房,看小区景观,户型通透,通风采光好",龙华区,圣莫丽斯花园C区,99237.0,1650.0,3室2厅,166.27平米
372,龙光地铁口物业，户型方正实用，智能精装，配套齐全。,龙华区,龙光玖龙玺北区,86070.0,755.0,4室2厅,87.72平米
373,书香门第上河坊 2室1厅 290万,龙华区,书香门第上河坊,75443.0,290.0,2室1厅,38.44平米
374,龙光玖龙玺，大五房，智能精装修，未住过,龙华区,龙光玖龙玺北区,94436.0,1300.0,5室2厅,137.66平米
375,苹果园 1室1厅 198万,龙华区,苹果园,47665.0,198.0,1室1厅,41.54平米
376,风和日丽优质四房 装修好 业主自住,龙华区,风和日丽,45940.0,530.0,4室2厅,115.37平米
377,锦绣江南四期 3室2厅 528万,龙华区,锦绣江南四期,48660.0,528.0,3室2厅,108.51平米
378,苹果园 3室1厅 365万,龙华区,苹果园,47620.0,365.0,3室1厅,76.65平米
379,此房满五年，低楼层3房，小区比较紧俏的房源，宜居家,龙华区,风和日丽,45022.0,392.0,3室1厅,87.07平米
380,世纪春城三期 3室1厅 535万,龙华区,世纪春城三期,49856.0,535.0,3室1厅,107.31平米
381,绿景公馆1866南区161平毛坯高楼层,龙华区,绿景公馆1866南区,84425.0,1360.0,4室2厅,161.09平米
382,朝南安静位置 高层看花园满两年诚心出售,龙华区,城投七里香榭,62887.0,610.0,3室2厅,97平米
383,金地梅陇镇一期 3室2厅 600万,龙华区,金地梅陇镇一期,55269.0,600.0,3室2厅,108.56平米
384,锦绣江南二期 5室3厅 1100万,龙华区,锦绣江南二期,52647.0,1100.0,5室3厅,208.94平米
385,京基御景印象四期 户型方正，满两年，业主诚心出售，,坪山区,京基御景印象四期,39661.0,350.0,4室2厅,88.25平米
386,大东城复式，上下四居室，精致住家装修，朝南看花园！,坪山区,大东城二期,53921.0,460.0,4室2厅,85.31平米
387,坪山力高4房 横厅带10.6平大阳台 看花园景色 楼层中高,坪山区,力高君御国际,40578.0,360.0,4室2厅,88.72平米
388,坪山招商花园城北区 4室2厅 492万,坪山区,坪山招商花园城北区,37937.0,492.0,4室2厅,129.69平米
389,★★★14号沙湖站 金地物业 三房两卫 格局方正,坪山区,金地朗悦,31451.0,280.0,3室2厅,89.03平米
390,力高君御国际 4室2厅 356万,坪山区,力高君御国际,40100.0,356.0,4室2厅,88.78平米
391,力高君御国际 4室1厅 340万,坪山区,力高君御国际,38641.0,340.0,4室1厅,87.99平米
